Event,ExecTime(ms),VectorSize,Device
Kernel Exec Time,0.190464,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.342755,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.038521,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.282625,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.454558,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.044558,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.38912,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.442704,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.081927,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.339969,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.579955,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.147489,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.408576,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.919004,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.282324,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.610303,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.46982,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.535203,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.905215,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.47675,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.04099,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.40595,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.32867,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.04062,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.25895,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.40414,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.02016,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.35258,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.5861,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.35303,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,7.18336,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,32.8451,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.3315,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.4558,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,55.0745,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,36.2895,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,18.7238,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,109.493,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,73.545,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,35.8892,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,219.48,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,148.021,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,71.3974,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,421.175,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,289.742,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,131.369,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,829.299,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,572.406,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,256.776,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1620.18,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1136.01,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,484.09,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3204.86,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2267.93,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,936.787,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.58805,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.087034,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.631808,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.25481,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.047758,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.180224,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.35136,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.038228,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.290816,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.449116,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.04556,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.382976,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.470735,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.081833,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.36864,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.581417,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.150388,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.407553,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.929062,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.272333,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.629759,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.4601,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.523109,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.908287,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.47874,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.02501,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.42541,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.20715,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.03022,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.14528,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.47324,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,3.94638,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.49594,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.1599,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.14814,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.9673,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,31.4365,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,17.5069,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,13.8701,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,57.2617,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,35.9671,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,21.2306,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,110.362,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,73.127,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,37.1732,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,220.216,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,145.846,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,74.3086,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,437.615,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,303.891,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,133.663,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,832.719,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,583.648,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,248.941,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1624.12,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1158.55,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,465.511,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3231.99,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2287.94,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,943.907,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.78621,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.088614,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.670721,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.277198,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.048858,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.200703,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.361024,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.038353,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.302079,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.469808,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.046027,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.402432,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.445216,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.082944,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.340991,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.575383,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.14621,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.406528,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.935389,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.315112,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.590848,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.48134,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.566231,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.886785,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.61468,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.13686,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.44896,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.22307,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.17922,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.01319,524288,NVIDIA A100 80GB PCIe
Total Exec Time,8.04665,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.60666,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.39661,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,16.0521,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,9.30241,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.69593,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,33.2722,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,19.1939,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.0186,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,61.2201,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,39.3646,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,21.7989,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,113.224,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,74.8315,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,38.3324,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,217.959,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,146.408,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,71.4895,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,427.393,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,291.327,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,136.004,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,814.135,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,576.009,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,238.008,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1625.15,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1147.99,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,477.097,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3193.85,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2278.88,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,914.832,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.71893,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.085529,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.483327,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.259598,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.051378,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.181248,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.321545,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.03775,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.262143,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.441016,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.053796,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.365568,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.414438,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.082044,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.311296,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.547631,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.14154,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.382976,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.852466,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.261021,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.565248,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.33344,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.495961,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.811008,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.36489,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.04345,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.29434,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.10605,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.03818,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.03981,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.41733,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.16758,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.21638,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.4067,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.25844,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,7.10861,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,32.6366,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.2311,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.3473,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,58.1941,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,37.6752,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,20.4616,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,111.218,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,73.8,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,37.3576,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,226.732,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,147.874,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,78.7999,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,415.119,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,287.563,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,127.495,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,817.842,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,571.197,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,246.526,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1616.54,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1135.26,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,481.218,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3231.76,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2278.95,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,952.693,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.68616,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.085483,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.592896,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.262654,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.047867,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.187392,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.330218,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.038738,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.269313,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.425755,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.048158,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.354305,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.419137,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.08303,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.313344,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.588341,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.154027,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.408576,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.903752,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.272626,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.603135,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.41227,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.519252,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.863233,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.44649,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.09581,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.31891,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.56129,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.18685,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.33677,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.65416,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.46839,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.1488,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.5743,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.6529,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.86592,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,31.9039,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.5838,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,13.2618,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,56.6239,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,37.4303,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,19.1355,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,111.785,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,75.1389,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,36.5844,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,226.672,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,151.824,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,74.7817,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,422.269,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,288.35,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,133.856,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,828.026,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,576.891,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,251.018,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1608.88,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1138.69,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,470.121,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3213.81,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2275.63,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,938.059,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,3.14334,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.128475,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.821248,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.372008,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.082139,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.252929,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.444755,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.071718,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.344065,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.523165,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.085605,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.410624,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.497521,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.140566,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.329728,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.62065,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.256019,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.334848,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.915613,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.458353,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.421889,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.42978,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.634409,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.764928,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.1548,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.06099,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.06598,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.25977,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.16172,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.06848,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.53729,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.06804,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.43654,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.1557,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.50377,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.59865,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,32.4309,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.4736,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,13.8967,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,58.0298,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,37.4274,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,20.5425,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,112.056,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,74.2305,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,37.7651,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,233.423,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,147.829,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,85.5214,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,434.069,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,296.843,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,137.162,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,876.996,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,574.589,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,302.287,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1611.89,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1143.83,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,467.986,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3203.92,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2271.75,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,932.051,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.80732,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.092666,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.665601,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.304606,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.052909,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.223232,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.369479,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.04399,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.302081,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.498749,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.065283,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.412672,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.446064,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.082972,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.339969,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.603182,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.171108,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.407553,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.975245,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.325154,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.621567,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.56236,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.615278,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.917504,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.57875,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.09805,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.44998,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.39267,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.12302,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.23846,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.47499,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.07239,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36282,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.6578,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.75995,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.84442,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,32.1783,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.3443,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,13.7759,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,57.6593,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,37.7276,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,19.8748,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,112.972,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,73.7059,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,39.2069,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,216.932,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,146.217,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,70.655,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,432.266,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,294.052,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,138.155,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,822.286,134217728,NVIDIA A100 80GB PCIe
