Event,ExecTime(ms),VectorSize,WorkGroupSize
Total Exec Time,4.48098,65536,512
Memory Setup Time,4.2827,65536,512
Kernel Exec Time,0.098144,65536,512
Total Exec Time,4.262,65536,512
Memory Setup Time,4.1261,65536,512
Kernel Exec Time,0.093601,65536,512
Total Exec Time,2.59503,65536,512
Memory Setup Time,2.45818,65536,512
Kernel Exec Time,0.094208,65536,512
Total Exec Time,2.77463,65536,512
Memory Setup Time,2.63842,65536,512
Kernel Exec Time,0.093697,65536,512
Total Exec Time,3.25661,65536,512
Memory Setup Time,3.05007,65536,512
Kernel Exec Time,0.097856,65536,512
Total Exec Time,2.95713,65536,512
Memory Setup Time,2.82042,65536,512
Kernel Exec Time,0.093727,65536,512
Total Exec Time,3.24016,65536,512
Memory Setup Time,3.04396,65536,512
Kernel Exec Time,0.097696,65536,512
Total Exec Time,2.89812,65536,512
Memory Setup Time,2.76046,65536,512
Kernel Exec Time,0.092928,65536,512
Total Exec Time,4.49142,65536,512
Memory Setup Time,4.29197,65536,512
Kernel Exec Time,0.097216,65536,512
Total Exec Time,3.18746,65536,512
Memory Setup Time,2.99144,65536,512
Kernel Exec Time,0.097663,65536,512
Total Exec Time,3.30796,65536,512
Memory Setup Time,3.11108,65536,512
Kernel Exec Time,0.096673,65536,512
Total Exec Time,3.25762,65536,512
Memory Setup Time,3.05937,65536,512
Kernel Exec Time,0.098304,65536,512
Total Exec Time,3.13619,65536,512
Memory Setup Time,2.93716,65536,512
Kernel Exec Time,0.098304,65536,512
Total Exec Time,2.76646,65536,512
Memory Setup Time,2.62994,65536,512
Kernel Exec Time,0.093569,65536,512
Total Exec Time,3.34043,131072,512
Memory Setup Time,3.0817,131072,512
Kernel Exec Time,0.182848,131072,512
Total Exec Time,3.0005,131072,512
Memory Setup Time,2.7751,131072,512
Kernel Exec Time,0.182272,131072,512
Total Exec Time,3.48204,131072,512
Memory Setup Time,3.19953,131072,512
Kernel Exec Time,0.184768,131072,512
Total Exec Time,3.07303,131072,512
Memory Setup Time,2.84888,131072,512
Kernel Exec Time,0.181568,131072,512
Total Exec Time,3.19823,131072,512
Memory Setup Time,2.93767,131072,512
Kernel Exec Time,0.18384,131072,512
Total Exec Time,2.83024,131072,512
Memory Setup Time,2.60618,131072,512
Kernel Exec Time,0.182272,131072,512
Total Exec Time,3.15682,131072,512
Memory Setup Time,2.87104,131072,512
Kernel Exec Time,0.184768,131072,512
Total Exec Time,2.92509,131072,512
Memory Setup Time,2.70058,131072,512
Kernel Exec Time,0.181696,131072,512
Total Exec Time,3.05602,131072,512
Memory Setup Time,2.83019,131072,512
Kernel Exec Time,0.180385,131072,512
Total Exec Time,3.01508,131072,512
Memory Setup Time,2.79057,131072,512
Kernel Exec Time,0.182208,131072,512
Total Exec Time,2.69804,131072,512
Memory Setup Time,2.47292,131072,512
Kernel Exec Time,0.181569,131072,512
Total Exec Time,3.41569,131072,512
Memory Setup Time,3.13145,131072,512
Kernel Exec Time,0.184991,131072,512
Total Exec Time,3.46491,131072,512
Memory Setup Time,3.18187,131072,512
Kernel Exec Time,0.185728,131072,512
Total Exec Time,3.20038,131072,512
Memory Setup Time,2.93753,131072,512
Kernel Exec Time,0.1808,131072,512
Total Exec Time,2.77069,131072,512
Memory Setup Time,2.54633,131072,512
Kernel Exec Time,0.180736,131072,512
Total Exec Time,3.29083,131072,512
Memory Setup Time,3.00566,131072,512
Kernel Exec Time,0.184608,131072,512
Total Exec Time,3.14421,131072,512
Memory Setup Time,2.86104,131072,512
Kernel Exec Time,0.184959,131072,512
Total Exec Time,2.99498,131072,512
Memory Setup Time,2.76938,131072,512
Kernel Exec Time,0.181089,131072,512
Total Exec Time,3.01719,131072,512
Memory Setup Time,2.7862,131072,512
Kernel Exec Time,0.181599,131072,512
Total Exec Time,2.91944,131072,512
Memory Setup Time,2.69439,131072,512
Kernel Exec Time,0.181568,131072,512
Total Exec Time,3.13485,131072,512
Memory Setup Time,2.91103,131072,512
Kernel Exec Time,0.181568,131072,512
Total Exec Time,3.25923,131072,512
Memory Setup Time,2.97727,131072,512
Kernel Exec Time,0.185537,131072,512
Total Exec Time,3.22817,131072,512
Memory Setup Time,2.96468,131072,512
Kernel Exec Time,0.183744,131072,512
Total Exec Time,3.31632,131072,512
Memory Setup Time,3.03002,131072,512
Kernel Exec Time,0.184736,131072,512
Total Exec Time,2.77842,131072,512
Memory Setup Time,2.55415,131072,512
Kernel Exec Time,0.181696,131072,512
Total Exec Time,3.13576,131072,512
Memory Setup Time,2.85046,131072,512
Kernel Exec Time,0.18432,131072,512
Total Exec Time,3.40801,131072,512
Memory Setup Time,3.18378,131072,512
Kernel Exec Time,0.181727,131072,512
Total Exec Time,2.97352,131072,512
Memory Setup Time,2.749,131072,512
Kernel Exec Time,0.180545,131072,512
Total Exec Time,3.33014,131072,512
Memory Setup Time,3.0455,131072,512
Kernel Exec Time,0.186368,131072,512
Total Exec Time,3.00033,131072,512
Memory Setup Time,2.77603,131072,512
Kernel Exec Time,0.181056,131072,512
Total Exec Time,3.82312,262144,512
Memory Setup Time,3.3718,262144,512
Kernel Exec Time,0.352,262144,512
Total Exec Time,3.5293,262144,512
Memory Setup Time,3.14016,262144,512
Kernel Exec Time,0.347103,262144,512
Total Exec Time,3.62286,262144,512
Memory Setup Time,3.23187,262144,512
Kernel Exec Time,0.347937,262144,512
Total Exec Time,3.21807,262144,512
Memory Setup Time,2.82773,262144,512
Kernel Exec Time,0.347359,262144,512
Total Exec Time,3.58895,262144,512
Memory Setup Time,3.09924,262144,512
Kernel Exec Time,0.354016,262144,512
Total Exec Time,3.00976,262144,512
Memory Setup Time,2.61946,262144,512
Kernel Exec Time,0.347296,262144,512
Total Exec Time,3.47204,262144,512
Memory Setup Time,3.0815,262144,512
Kernel Exec Time,0.348159,262144,512
Total Exec Time,3.31197,262144,512
Memory Setup Time,2.86106,262144,512
Kernel Exec Time,0.352033,262144,512
Total Exec Time,3.11632,262144,512
Memory Setup Time,2.72522,262144,512
Kernel Exec Time,0.347199,262144,512
Total Exec Time,3.28391,262144,512
Memory Setup Time,2.89234,262144,512
Kernel Exec Time,0.34816,262144,512
Total Exec Time,3.45803,262144,512
Memory Setup Time,3.00834,262144,512
Kernel Exec Time,0.35184,262144,512
Total Exec Time,3.54441,262144,512
Memory Setup Time,3.15272,262144,512
Kernel Exec Time,0.348127,262144,512
Total Exec Time,2.99519,262144,512
Memory Setup Time,2.6033,262144,512
Kernel Exec Time,0.34816,262144,512
Total Exec Time,3.57523,262144,512
Memory Setup Time,3.18541,262144,512
Kernel Exec Time,0.346112,262144,512
Total Exec Time,3.09503,262144,512
Memory Setup Time,2.70392,262144,512
Kernel Exec Time,0.346272,262144,512
Total Exec Time,3.8077,262144,512
Memory Setup Time,3.34374,262144,512
Kernel Exec Time,0.350816,262144,512
Total Exec Time,3.56136,262144,512
Memory Setup Time,3.16471,262144,512
Kernel Exec Time,0.347904,262144,512
Total Exec Time,5.19489,262144,512
Memory Setup Time,4.74552,262144,512
Kernel Exec Time,0.350848,262144,512
Total Exec Time,4.78838,262144,512
Memory Setup Time,4.39813,262144,512
Kernel Exec Time,0.346944,262144,512
Total Exec Time,3.65711,262144,512
Memory Setup Time,3.26702,262144,512
Kernel Exec Time,0.347807,262144,512
Total Exec Time,5.03349,262144,512
Memory Setup Time,4.64262,262144,512
Kernel Exec Time,0.347041,262144,512
Total Exec Time,3.23411,262144,512
Memory Setup Time,2.83001,262144,512
Kernel Exec Time,0.348799,262144,512
Total Exec Time,3.37807,262144,512
Memory Setup Time,2.98706,262144,512
Kernel Exec Time,0.34816,262144,512
Total Exec Time,3.08768,262144,512
Memory Setup Time,2.6965,262144,512
Kernel Exec Time,0.348032,262144,512
Total Exec Time,3.74917,262144,512
Memory Setup Time,3.30252,262144,512
Kernel Exec Time,0.347136,262144,512
Total Exec Time,3.7336,262144,512
Memory Setup Time,3.28392,262144,512
Kernel Exec Time,0.350976,262144,512
Total Exec Time,3.50881,262144,512
Memory Setup Time,3.04928,262144,512
Kernel Exec Time,0.361216,262144,512
Total Exec Time,3.60699,262144,512
Memory Setup Time,3.15529,262144,512
Kernel Exec Time,0.350463,262144,512
Total Exec Time,3.84605,262144,512
Memory Setup Time,3.39466,262144,512
Kernel Exec Time,0.351169,262144,512
Total Exec Time,3.46306,262144,512
Memory Setup Time,3.03071,262144,512
Kernel Exec Time,0.348161,262144,512
Total Exec Time,4.18541,524288,512
Memory Setup Time,3.38524,524288,512
Kernel Exec Time,0.692192,524288,512
Total Exec Time,4.25651,524288,512
Memory Setup Time,3.46409,524288,512
Kernel Exec Time,0.694272,524288,512
Total Exec Time,3.89581,524288,512
Memory Setup Time,3.16322,524288,512
Kernel Exec Time,0.690177,524288,512
Total Exec Time,4.0885,524288,512
Memory Setup Time,3.2951,524288,512
Kernel Exec Time,0.694271,524288,512
Total Exec Time,4.02384,524288,512
Memory Setup Time,3.2856,524288,512
Kernel Exec Time,0.690175,524288,512
Total Exec Time,3.48415,524288,512
Memory Setup Time,2.75028,524288,512
Kernel Exec Time,0.690815,524288,512
Total Exec Time,3.89669,524288,512
Memory Setup Time,3.15563,524288,512
Kernel Exec Time,0.690177,524288,512
Total Exec Time,4.27212,524288,512
Memory Setup Time,3.4701,524288,512
Kernel Exec Time,0.692224,524288,512
Total Exec Time,3.85545,524288,512
Memory Setup Time,3.1189,524288,512
Kernel Exec Time,0.692224,524288,512
Total Exec Time,3.77422,524288,512
Memory Setup Time,3.03923,524288,512
Kernel Exec Time,0.692225,524288,512
Total Exec Time,4.03132,524288,512
Memory Setup Time,3.23455,524288,512
Kernel Exec Time,0.69632,524288,512
Total Exec Time,4.01915,524288,512
Memory Setup Time,3.22415,524288,512
Kernel Exec Time,0.69616,524288,512
Total Exec Time,4.30194,524288,512
Memory Setup Time,3.50741,524288,512
Kernel Exec Time,0.695648,524288,512
Total Exec Time,4.1874,524288,512
Memory Setup Time,3.42813,524288,512
Kernel Exec Time,0.691168,524288,512
Total Exec Time,4.24855,524288,512
Memory Setup Time,3.45213,524288,512
Kernel Exec Time,0.695968,524288,512
Total Exec Time,4.24873,524288,512
Memory Setup Time,3.45594,524288,512
Kernel Exec Time,0.694879,524288,512
Total Exec Time,3.88532,524288,512
Memory Setup Time,3.15063,524288,512
Kernel Exec Time,0.692224,524288,512
Total Exec Time,3.86559,524288,512
Memory Setup Time,3.13068,524288,512
Kernel Exec Time,0.690975,524288,512
Total Exec Time,4.11393,524288,512
Memory Setup Time,3.30948,524288,512
Kernel Exec Time,0.706335,524288,512
Total Exec Time,3.93229,524288,512
Memory Setup Time,3.19659,524288,512
Kernel Exec Time,0.692225,524288,512
Total Exec Time,4.0458,524288,512
Memory Setup Time,3.31119,524288,512
Kernel Exec Time,0.692224,524288,512
Total Exec Time,3.97513,524288,512
Memory Setup Time,3.19157,524288,512
Kernel Exec Time,0.692033,524288,512
Total Exec Time,3.83072,524288,512
Memory Setup Time,3.03496,524288,512
Kernel Exec Time,0.69632,524288,512
Total Exec Time,4.14297,524288,512
Memory Setup Time,3.35102,524288,512
Kernel Exec Time,0.69632,524288,512
Total Exec Time,3.9168,524288,512
Memory Setup Time,3.14491,524288,512
Kernel Exec Time,0.694272,524288,512
Total Exec Time,3.95649,524288,512
Memory Setup Time,3.16292,524288,512
Kernel Exec Time,0.696,524288,512
Total Exec Time,3.9285,524288,512
Memory Setup Time,3.19156,524288,512
Kernel Exec Time,0.692223,524288,512
Total Exec Time,3.80901,524288,512
Memory Setup Time,3.07358,524288,512
Kernel Exec Time,0.693503,524288,512
Total Exec Time,3.94903,524288,512
Memory Setup Time,3.21303,524288,512
Kernel Exec Time,0.692224,524288,512
Total Exec Time,4.12962,524288,512
Memory Setup Time,3.32894,524288,512
Kernel Exec Time,0.695296,524288,512
Total Exec Time,4.28958,1048576,512
Memory Setup Time,2.87383,1048576,512
Kernel Exec Time,1.3728,1048576,512
Total Exec Time,4.63671,1048576,512
Memory Setup Time,3.19671,1048576,512
Kernel Exec Time,1.37254,1048576,512
Total Exec Time,4.66104,1048576,512
Memory Setup Time,3.18458,1048576,512
Kernel Exec Time,1.37626,1048576,512
Total Exec Time,4.53264,1048576,512
Memory Setup Time,3.11594,1048576,512
Kernel Exec Time,1.37386,1048576,512
Total Exec Time,4.21732,1048576,512
Memory Setup Time,2.80031,1048576,512
Kernel Exec Time,1.37338,1048576,512
Total Exec Time,4.31618,1048576,512
Memory Setup Time,2.90042,1048576,512
Kernel Exec Time,1.37245,1048576,512
Total Exec Time,4.65235,1048576,512
Memory Setup Time,3.17723,1048576,512
Kernel Exec Time,1.37658,1048576,512
Total Exec Time,4.56875,1048576,512
Memory Setup Time,3.09386,1048576,512
Kernel Exec Time,1.37645,1048576,512
Total Exec Time,4.64285,1048576,512
Memory Setup Time,3.16163,1048576,512
Kernel Exec Time,1.376,1048576,512
Total Exec Time,4.48678,1048576,512
Memory Setup Time,3.07073,1048576,512
Kernel Exec Time,1.37258,1048576,512
Total Exec Time,4.42352,1048576,512
Memory Setup Time,3.00814,1048576,512
Kernel Exec Time,1.37251,1048576,512
Total Exec Time,4.77457,1048576,512
Memory Setup Time,3.35827,1048576,512
Kernel Exec Time,1.37322,1048576,512
Total Exec Time,4.44415,1048576,512
Memory Setup Time,3.02673,1048576,512
Kernel Exec Time,1.37334,1048576,512
Total Exec Time,4.59345,1048576,512
Memory Setup Time,3.1156,1048576,512
Kernel Exec Time,1.37645,1048576,512
Total Exec Time,4.63276,1048576,512
Memory Setup Time,3.15656,1048576,512
Kernel Exec Time,1.37642,1048576,512
Total Exec Time,5.83809,1048576,512
Memory Setup Time,4.35554,1048576,512
Kernel Exec Time,1.3769,1048576,512
Total Exec Time,4.30056,1048576,512
Memory Setup Time,2.88451,1048576,512
Kernel Exec Time,1.37277,1048576,512
Total Exec Time,4.79006,1048576,512
Memory Setup Time,3.34293,1048576,512
Kernel Exec Time,1.37277,1048576,512
Total Exec Time,21.8868,1048576,512
Memory Setup Time,20.4684,1048576,512
Kernel Exec Time,1.37309,1048576,512
Total Exec Time,4.659,1048576,512
Memory Setup Time,3.24293,1048576,512
Kernel Exec Time,1.37322,1048576,512
Total Exec Time,4.38678,1048576,512
Memory Setup Time,2.97134,1048576,512
Kernel Exec Time,1.37287,1048576,512
Total Exec Time,5.18121,1048576,512
Memory Setup Time,3.72603,1048576,512
Kernel Exec Time,1.37216,1048576,512
Total Exec Time,6.21308,1048576,512
Memory Setup Time,4.79761,1048576,512
Kernel Exec Time,1.37216,1048576,512
Total Exec Time,4.69525,1048576,512
Memory Setup Time,3.21974,1048576,512
Kernel Exec Time,1.3776,1048576,512
Total Exec Time,4.35058,1048576,512
Memory Setup Time,2.92956,1048576,512
Kernel Exec Time,1.37411,1048576,512
Total Exec Time,4.81412,1048576,512
Memory Setup Time,3.33727,1048576,512
Kernel Exec Time,1.3768,1048576,512
Total Exec Time,4.31904,1048576,512
Memory Setup Time,2.90319,1048576,512
Kernel Exec Time,1.37232,1048576,512
Total Exec Time,4.45432,1048576,512
Memory Setup Time,3.0377,1048576,512
Kernel Exec Time,1.37334,1048576,512
Total Exec Time,4.80715,1048576,512
Memory Setup Time,3.33048,1048576,512
Kernel Exec Time,1.37606,1048576,512
Total Exec Time,4.35798,1048576,512
Memory Setup Time,2.9422,1048576,512
Kernel Exec Time,1.37223,1048576,512
Total Exec Time,5.99464,2097152,512
Memory Setup Time,3.29093,2097152,512
Kernel Exec Time,2.66035,2097152,512
Total Exec Time,5.76365,2097152,512
Memory Setup Time,3.05685,2097152,512
Kernel Exec Time,2.66035,2097152,512
Total Exec Time,5.68205,2097152,512
Memory Setup Time,2.97844,2097152,512
Kernel Exec Time,2.66035,2097152,512
Total Exec Time,6.07485,2097152,512
Memory Setup Time,3.30885,2097152,512
Kernel Exec Time,2.66419,2097152,512
Total Exec Time,6.04478,2097152,512
Memory Setup Time,3.28197,2097152,512
Kernel Exec Time,2.6655,2097152,512
Total Exec Time,5.70646,2097152,512
Memory Setup Time,3.00106,2097152,512
Kernel Exec Time,2.66214,2097152,512
Total Exec Time,6.23941,2097152,512
Memory Setup Time,3.47345,2097152,512
Kernel Exec Time,2.66595,2097152,512
Total Exec Time,5.68282,2097152,512
Memory Setup Time,2.97595,2097152,512
Kernel Exec Time,2.66106,2097152,512
Total Exec Time,5.68944,2097152,512
Memory Setup Time,2.98466,2097152,512
Kernel Exec Time,2.6607,2097152,512
Total Exec Time,5.98645,2097152,512
Memory Setup Time,3.22221,2097152,512
Kernel Exec Time,2.6656,2097152,512
Total Exec Time,5.75034,2097152,512
Memory Setup Time,3.04469,2097152,512
Kernel Exec Time,2.66115,2097152,512
Total Exec Time,6.14699,2097152,512
Memory Setup Time,3.38343,2097152,512
Kernel Exec Time,2.66579,2097152,512
Total Exec Time,5.78494,2097152,512
Memory Setup Time,3.07518,2097152,512
Kernel Exec Time,2.66045,2097152,512
Total Exec Time,6.09944,2097152,512
Memory Setup Time,3.33738,2097152,512
Kernel Exec Time,2.66448,2097152,512
Total Exec Time,5.77004,2097152,512
Memory Setup Time,3.06608,2097152,512
Kernel Exec Time,2.66048,2097152,512
Total Exec Time,5.64996,2097152,512
Memory Setup Time,2.94419,2097152,512
Kernel Exec Time,2.66154,2097152,512
Total Exec Time,6.12972,2097152,512
Memory Setup Time,3.36674,2097152,512
Kernel Exec Time,2.66445,2097152,512
Total Exec Time,5.99459,2097152,512
Memory Setup Time,3.28982,2097152,512
Kernel Exec Time,2.66157,2097152,512
Total Exec Time,6.25305,2097152,512
Memory Setup Time,3.54205,2097152,512
Kernel Exec Time,2.66189,2097152,512
Total Exec Time,6.09636,2097152,512
Memory Setup Time,3.37728,2097152,512
Kernel Exec Time,2.66035,2097152,512
Total Exec Time,5.65127,2097152,512
Memory Setup Time,2.94694,2097152,512
Kernel Exec Time,2.66182,2097152,512
Total Exec Time,5.76763,2097152,512
Memory Setup Time,3.06321,2097152,512
Kernel Exec Time,2.66179,2097152,512
Total Exec Time,6.09758,2097152,512
Memory Setup Time,3.33562,2097152,512
Kernel Exec Time,2.66589,2097152,512
Total Exec Time,6.20664,2097152,512
Memory Setup Time,3.444,2097152,512
Kernel Exec Time,2.6647,2097152,512
Total Exec Time,6.1044,2097152,512
Memory Setup Time,3.33907,2097152,512
Kernel Exec Time,2.66506,2097152,512
Total Exec Time,5.85216,2097152,512
Memory Setup Time,3.14748,2097152,512
Kernel Exec Time,2.66198,2097152,512
Total Exec Time,6.15659,2097152,512
Memory Setup Time,3.39162,2097152,512
Kernel Exec Time,2.66547,2097152,512
Total Exec Time,6.0696,2097152,512
Memory Setup Time,3.33532,2097152,512
Kernel Exec Time,2.66064,2097152,512
Total Exec Time,7.17815,2097152,512
Memory Setup Time,4.41453,2097152,512
Kernel Exec Time,2.66442,2097152,512
Total Exec Time,6.03448,2097152,512
Memory Setup Time,3.27008,2097152,512
Kernel Exec Time,2.6648,2097152,512
Total Exec Time,8.62749,4194304,512
Memory Setup Time,3.31285,4194304,512
Kernel Exec Time,5.27098,4194304,512
Total Exec Time,8.33484,4194304,512
Memory Setup Time,3.02636,4194304,512
Kernel Exec Time,5.26397,4194304,512
Total Exec Time,8.67476,4194304,512
Memory Setup Time,3.33555,4194304,512
Kernel Exec Time,5.26969,4194304,512
Total Exec Time,8.40887,4194304,512
Memory Setup Time,3.08878,4194304,512
Kernel Exec Time,5.27613,4194304,512
Total Exec Time,9.09999,4194304,512
Memory Setup Time,3.71512,4194304,512
Kernel Exec Time,5.28541,4194304,512
Total Exec Time,8.32314,4194304,512
Memory Setup Time,3.01247,4194304,512
Kernel Exec Time,5.26778,4194304,512
Total Exec Time,8.39635,4194304,512
Memory Setup Time,3.08919,4194304,512
Kernel Exec Time,5.26333,4194304,512
Total Exec Time,8.60577,4194304,512
Memory Setup Time,3.24584,4194304,512
Kernel Exec Time,5.26131,4194304,512
Total Exec Time,8.38283,4194304,512
Memory Setup Time,3.0592,4194304,512
Kernel Exec Time,5.27997,4194304,512
Total Exec Time,8.75936,4194304,512
Memory Setup Time,3.42785,4194304,512
Kernel Exec Time,5.28624,4194304,512
Total Exec Time,8.80893,4194304,512
Memory Setup Time,3.42652,4194304,512
Kernel Exec Time,5.28192,4194304,512
Total Exec Time,8.9137,4194304,512
Memory Setup Time,3.58858,4194304,512
Kernel Exec Time,5.2817,4194304,512
Total Exec Time,8.75708,4194304,512
Memory Setup Time,3.37916,4194304,512
Kernel Exec Time,5.2799,4194304,512
Total Exec Time,8.76725,4194304,512
Memory Setup Time,3.38825,4194304,512
Kernel Exec Time,5.27994,4194304,512
Total Exec Time,8.74997,4194304,512
Memory Setup Time,3.38753,4194304,512
Kernel Exec Time,5.2777,4194304,512
Total Exec Time,8.6356,4194304,512
Memory Setup Time,3.25292,4194304,512
Kernel Exec Time,5.28182,4194304,512
Total Exec Time,8.52149,4194304,512
Memory Setup Time,3.20133,4194304,512
Kernel Exec Time,5.27683,4194304,512
Total Exec Time,9.24411,4194304,512
Memory Setup Time,3.92611,4194304,512
Kernel Exec Time,5.27485,4194304,512
Total Exec Time,10.5092,4194304,512
Memory Setup Time,5.19273,4194304,512
Kernel Exec Time,5.27203,4194304,512
Total Exec Time,12.8139,4194304,512
Memory Setup Time,7.49904,4194304,512
Kernel Exec Time,5.27037,4194304,512
Total Exec Time,8.68952,4194304,512
Memory Setup Time,3.303,4194304,512
Kernel Exec Time,5.28589,4194304,512
Total Exec Time,8.91882,4194304,512
Memory Setup Time,3.58713,4194304,512
Kernel Exec Time,5.28794,4194304,512
Total Exec Time,8.55722,4194304,512
Memory Setup Time,3.23512,4194304,512
Kernel Exec Time,5.27901,4194304,512
Total Exec Time,10.9228,4194304,512
Memory Setup Time,5.54185,4194304,512
Kernel Exec Time,5.28221,4194304,512
Total Exec Time,8.78455,4194304,512
Memory Setup Time,3.39928,4194304,512
Kernel Exec Time,5.27879,4194304,512
Total Exec Time,8.31812,4194304,512
Memory Setup Time,2.99409,4194304,512
Kernel Exec Time,5.27155,4194304,512
Total Exec Time,8.503,4194304,512
Memory Setup Time,3.17847,4194304,512
Kernel Exec Time,5.28016,4194304,512
Total Exec Time,8.53058,4194304,512
Memory Setup Time,3.14915,4194304,512
Kernel Exec Time,5.28179,4194304,512
Total Exec Time,8.75773,4194304,512
Memory Setup Time,3.37553,4194304,512
Kernel Exec Time,5.27757,4194304,512
Total Exec Time,8.51741,4194304,512
Memory Setup Time,3.19735,4194304,512
Kernel Exec Time,5.2777,4194304,512
Total Exec Time,14.0312,8388608,512
Memory Setup Time,3.50129,8388608,512
Kernel Exec Time,10.4859,8388608,512
Total Exec Time,14.1181,8388608,512
Memory Setup Time,3.58017,8388608,512
Kernel Exec Time,10.494,8388608,512
Total Exec Time,13.7839,8388608,512
Memory Setup Time,3.24681,8388608,512
Kernel Exec Time,10.4862,8388608,512
Total Exec Time,14.1711,8388608,512
Memory Setup Time,3.63165,8388608,512
Kernel Exec Time,10.496,8388608,512
Total Exec Time,14.0577,8388608,512
Memory Setup Time,3.52477,8388608,512
Kernel Exec Time,10.4885,8388608,512
Total Exec Time,13.6641,8388608,512
Memory Setup Time,3.13182,8388608,512
Kernel Exec Time,10.4878,8388608,512
Total Exec Time,13.8317,8388608,512
Memory Setup Time,3.29359,8388608,512
Kernel Exec Time,10.4941,8388608,512
Total Exec Time,13.9954,8388608,512
Memory Setup Time,3.46222,8388608,512
Kernel Exec Time,10.4882,8388608,512
Total Exec Time,13.6841,8388608,512
Memory Setup Time,3.14444,8388608,512
Kernel Exec Time,10.4894,8388608,512
Total Exec Time,13.8707,8388608,512
Memory Setup Time,3.3326,8388608,512
Kernel Exec Time,10.494,8388608,512
Total Exec Time,13.6174,8388608,512
Memory Setup Time,3.07171,8388608,512
Kernel Exec Time,10.4961,8388608,512
Total Exec Time,13.925,8388608,512
Memory Setup Time,3.39263,8388608,512
Kernel Exec Time,10.4881,8388608,512
Total Exec Time,13.9661,8388608,512
Memory Setup Time,3.42717,8388608,512
Kernel Exec Time,10.4959,8388608,512
Total Exec Time,13.7279,8388608,512
Memory Setup Time,3.19372,8388608,512
Kernel Exec Time,10.4898,8388608,512
Total Exec Time,14.4332,8388608,512
Memory Setup Time,3.88358,8388608,512
Kernel Exec Time,10.4899,8388608,512
Total Exec Time,13.6212,8388608,512
Memory Setup Time,3.08497,8388608,512
Kernel Exec Time,10.4924,8388608,512
Total Exec Time,14.5265,8388608,512
Memory Setup Time,3.98573,8388608,512
Kernel Exec Time,10.4977,8388608,512
Total Exec Time,14.168,8388608,512
Memory Setup Time,3.62796,8388608,512
Kernel Exec Time,10.494,8388608,512
Total Exec Time,14.1224,8388608,512
Memory Setup Time,3.58528,8388608,512
Kernel Exec Time,10.4925,8388608,512
Total Exec Time,13.9092,8388608,512
Memory Setup Time,3.37102,8388608,512
Kernel Exec Time,10.4925,8388608,512
Total Exec Time,13.8261,8388608,512
Memory Setup Time,3.26826,8388608,512
Kernel Exec Time,10.496,8388608,512
Total Exec Time,14.0715,8388608,512
Memory Setup Time,3.51822,8388608,512
Kernel Exec Time,10.5001,8388608,512
Total Exec Time,13.7892,8388608,512
Memory Setup Time,3.25691,8388608,512
Kernel Exec Time,10.4894,8388608,512
Total Exec Time,13.8568,8388608,512
Memory Setup Time,3.31919,8388608,512
Kernel Exec Time,10.494,8388608,512
Total Exec Time,14.095,8388608,512
Memory Setup Time,3.55486,8388608,512
Kernel Exec Time,10.49,8388608,512
Total Exec Time,14.184,8388608,512
Memory Setup Time,3.65114,8388608,512
Kernel Exec Time,10.4878,8388608,512
Total Exec Time,13.948,8388608,512
Memory Setup Time,3.41518,8388608,512
Kernel Exec Time,10.4894,8388608,512
Total Exec Time,13.7924,8388608,512
Memory Setup Time,3.25981,8388608,512
Kernel Exec Time,10.4879,8388608,512
Total Exec Time,13.9978,8388608,512
Memory Setup Time,3.46549,8388608,512
Kernel Exec Time,10.4897,8388608,512
Total Exec Time,13.9317,8388608,512
Memory Setup Time,3.3916,8388608,512
Kernel Exec Time,10.4953,8388608,512
Total Exec Time,24.7582,16777216,512
Memory Setup Time,3.76399,16777216,512
Kernel Exec Time,20.9477,16777216,512
Total Exec Time,24.9444,16777216,512
Memory Setup Time,3.88416,16777216,512
Kernel Exec Time,20.961,16777216,512
Total Exec Time,24.834,16777216,512
Memory Setup Time,3.82677,16777216,512
Kernel Exec Time,20.9545,16777216,512
Total Exec Time,24.6588,16777216,512
Memory Setup Time,3.66166,16777216,512
Kernel Exec Time,20.9537,16777216,512
Total Exec Time,24.9439,16777216,512
Memory Setup Time,3.95284,16777216,512
Kernel Exec Time,20.9468,16777216,512
Total Exec Time,24.8574,16777216,512
Memory Setup Time,3.86033,16777216,512
Kernel Exec Time,20.9531,16777216,512
Total Exec Time,24.7004,16777216,512
Memory Setup Time,3.70185,16777216,512
Kernel Exec Time,20.9484,16777216,512
Total Exec Time,24.7811,16777216,512
Memory Setup Time,3.78463,16777216,512
Kernel Exec Time,20.952,16777216,512
Total Exec Time,24.5205,16777216,512
Memory Setup Time,3.52305,16777216,512
Kernel Exec Time,20.9469,16777216,512
Total Exec Time,24.9015,16777216,512
Memory Setup Time,3.90596,16777216,512
Kernel Exec Time,20.9531,16777216,512
Total Exec Time,24.7318,16777216,512
Memory Setup Time,3.73326,16777216,512
Kernel Exec Time,20.9549,16777216,512
Total Exec Time,26.2895,16777216,512
Memory Setup Time,5.24819,16777216,512
Kernel Exec Time,20.957,16777216,512
Total Exec Time,24.6589,16777216,512
Memory Setup Time,3.66774,16777216,512
Kernel Exec Time,20.9468,16777216,512
Total Exec Time,24.3614,16777216,512
Memory Setup Time,3.35662,16777216,512
Kernel Exec Time,20.9531,16777216,512
Total Exec Time,24.6115,16777216,512
