Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Memory Setup Time,2.43233,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.28742,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.14794,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.24527,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.10446,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.55047,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.41112,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089087,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.31853,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.17762,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.71068,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.56448,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.33065,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.19067,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.49409,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.35393,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.4478,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.3068,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.04396,1024,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.90345,1024,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,1024,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.5872,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.45186,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.24043,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.10028,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.36246,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.22243,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.76455,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.62377,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.52009,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.38017,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.51919,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.38123,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.66867,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.50853,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.095232,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.34845,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.20709,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.03156,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.89261,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.76777,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.62815,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.71487,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.57555,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.62156,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.485,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.69532,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.55449,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.6571,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.51959,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.21973,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.08319,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.29595,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.15634,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.46418,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.32473,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.63505,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.49248,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.60294,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.46273,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.60803,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.46781,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.74355,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.60239,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.05197,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.91015,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.67128,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.53078,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.73877,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.5978,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.42638,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.28676,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.81312,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.67288,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.55521,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.41428,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.57341,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.43375,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.21038,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.06962,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.83519,2048,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.69335,2048,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,2048,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.52362,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.38417,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.61168,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.47111,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.71014,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.56897,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.20383,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.06458,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.25916,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.11694,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.18541,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.04565,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.59843,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.45814,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.7301,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.58638,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.22174,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.0818,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.47805,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.33431,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.47704,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.3356,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.62393,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.484,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.55656,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.39674,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.20067,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.0548,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.09387,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.95252,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.00565,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.86536,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.75383,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.61045,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.96636,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.82629,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.60184,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.45819,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.83759,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.69676,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.50427,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.36327,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.28954,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.14502,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.31659,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.17607,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.36935,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.22954,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.43438,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.29305,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.67239,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.53169,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,5.24502,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,5.10317,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.60053,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.45757,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.46561,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.32549,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.55304,4096,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.41503,4096,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,4096,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.36695,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.22528,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,4.48547,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,4.34094,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.44309,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.30244,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.0388,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.89795,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.16944,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.02971,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.44495,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.30321,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.04868,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.90728,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.39581,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.25495,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.71589,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.57343,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.40566,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.26545,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.25724,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.10692,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.20802,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.06721,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.4651,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.32369,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.49537,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.35728,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,4.17566,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,4.03394,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.73625,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.59555,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.16486,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.0244,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089087,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.22727,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.08734,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.07407,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.93412,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,1.84436,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.70292,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.24597,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.1058,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.24109,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.09991,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.03756,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.89629,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.05667,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.91643,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,1.90658,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.76613,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.39893,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.25687,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.4277,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.28674,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,1.91222,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.77222,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.19198,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.05215,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.35539,8192,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.214,8192,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,8192,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.43299,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.29154,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.47926,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.33954,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.02726,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.88647,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.13281,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.99245,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.9478,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.80305,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.61089,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.46644,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.61104,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.47107,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.96983,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.83081,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.39519,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.25487,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.30538,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.16513,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.46353,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.32476,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.54082,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.40295,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.33106,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.19389,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089087,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.24628,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.10633,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088063,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.23754,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.09634,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.12883,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.99171,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.090112,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.49614,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.35617,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088065,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.40017,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.25972,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.56309,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.42282,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.99331,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.8531,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.17835,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.03845,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,1.96168,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,1.81853,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.49106,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.3498,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089089,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.49253,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.352,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.99115,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.85432,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.07129,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.9313,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.48372,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.33378,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089088,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.9399,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.79876,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.089087,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,2.78835,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,2.63963,16384,512,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.088064,16384,512,NVIDIA A100 80GB PCIe
Total Exec Time,3.28223,16384,512,NVIDIA A100 80GB PCIe
Memory Setup Time,3.14445,16384,512,NVIDIA A100 80GB PCIe
