Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Total Exec Time,3.38137,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.094817,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.569247,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037632,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.309605,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.048555,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.181825,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003808,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037505,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.325131,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.043405,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.175711,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.031231,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037823,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.411225,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.070586,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.18928,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.077376,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037503,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.584209,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.117963,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.250496,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.139519,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037697,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.831617,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.209467,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.322239,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.221151,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038913,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.27522,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.398203,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.48384,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.311168,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038591,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.19247,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.786149,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.856576,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.430593,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.07328,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.55795,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.31323,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.94336,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.11293,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.141408,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.75529,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.86601,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.55648,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.99677,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.280865,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.4388,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,5.96223,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.84262,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,4.0167,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.56115,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,26.7336,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,12.8076,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.08723,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.69776,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.0817,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.3695,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,24.2874,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.99744,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.8667,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.13162,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,98.1481,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.9607,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.7064,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.1793,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21727,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,185.282,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.659,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,35.0969,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.0405,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.4028,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,352.791,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.44,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,70.0887,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,66.3712,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8016,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,677.435,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,387.493,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,134.841,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,121.413,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5974,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1329.09,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,755.059,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,255.969,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,250.73,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1707,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2633.57,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1476.85,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,569.971,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,452.335,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.32,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5206.53,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2909.19,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1163.45,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,865.093,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.626,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.03056,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.095941,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.566015,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037311,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.300602,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.049143,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.172353,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003905,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036865,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.317101,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.042466,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.16928,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032543,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036927,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.396602,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.069821,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.179455,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.07552,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036929,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.579844,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.114819,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.249856,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.139265,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037727,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.805376,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.211547,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.3072,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.208832,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038592,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.2551,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.392531,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.471584,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.309665,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038303,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.23078,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.785998,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.907264,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.41936,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073729,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.61073,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.35497,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.931072,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.13702,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.141856,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.76685,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91476,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.50551,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,2.00358,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.282368,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.6551,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,6.0581,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.93533,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,4.05094,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.559391,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,27.8258,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,13.446,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.08045,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.85764,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08183,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.8712,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,25.2255,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.90394,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.535,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12788,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,97.938,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.8542,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.599,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.1807,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21887,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,188.726,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.604,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,38.2862,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.3501,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.4024,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,360.888,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.255,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,71.8569,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,72.8808,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8018,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,695.941,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,387.529,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,148.216,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,126.508,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5953,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1354.48,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,755.016,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,290.806,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,241.332,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1704,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2627.78,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1470.94,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,568.042,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,454.379,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.325,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5191.42,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2906.26,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1152.04,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,864.323,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.634,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.6519,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.093616,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.562912,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003808,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037024,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.301391,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.049062,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.172449,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004095,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037952,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.317485,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.043841,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.167936,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032736,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037215,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.39804,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.071703,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.178305,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.074721,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038305,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.568762,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.115859,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.239617,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.139328,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037888,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.819215,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.219803,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.311936,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.208191,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037441,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.26026,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.395137,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.474975,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.311296,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037409,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.2253,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.779993,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.895584,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.431393,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073727,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.56018,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.30576,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.936224,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.12883,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.14336,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.72126,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.84968,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.55437,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.97907,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.281632,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.3652,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,5.94745,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.85894,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.94656,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.559296,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,27.1765,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,13.2137,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.17654,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.63494,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08256,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,53.444,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,26.4307,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,10.1374,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.6706,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12822,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,97.8611,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.9493,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.3601,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.2524,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21843,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,187.659,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.589,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,37.4435,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.1456,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40292,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,354.151,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.506,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,72.1552,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,65.5995,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8018,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,691.473,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,387.827,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,133.04,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,136.916,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5953,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1349.37,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,756.25,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,285.796,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,239.987,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1807,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2635.67,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1471.98,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,576.549,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,452.72,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.328,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5181.67,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2907.09,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1145.44,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,860.325,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.639,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.88296,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.095997,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.577952,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.00432,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037568,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.299703,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.047827,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.173791,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003711,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037152,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.313497,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.042364,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.165887,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032481,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037153,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.398746,8192,1024,NVIDIA GeForce RTX 2080 Ti
